id,pf,voltage,power,current,energy,task,job_type,timestamp
0,0.9760854027329515,234.4695537585178,126.32185676622507,0.5519557039497035,31.580464191556267,idle,manual,2024_07_19_20_00
1,0.9139653931910755,234.43134282035496,169.66439360814857,0.7918543053335418,42.41609840203714,idle,manual,2024_07_19_20_15
2,0.9446613233072194,225.6406747114827,122.70975180741686,0.5756858479550634,30.677437951854216,idle,manual,2024_07_19_20_30
3,0.9891635590612113,228.5126164362274,141.26414487414107,0.6249620604007871,35.31603621853527,idle,manual,2024_07_19_20_45
4,0.9786369183759225,227.75476353986087,135.56528585877513,0.6082182256174101,33.89132146469378,idle,manual,2024_07_19_21_00
5,0.9955012161068773,225.0886276471684,189.8909046980229,0.8474397192611737,47.47272617450572,idle,manual,2024_07_19_21_15
6,0.8281753642686595,231.14041882523478,159.51472469607546,0.8333022901487164,39.878681174018865,idle,manual,2024_07_19_21_30
7,0.9834814945839846,227.9892442550327,175.4685517442002,0.7825619723555864,43.86713793605005,idle,manual,2024_07_19_21_45
8,0.9687877083809584,227.79208102277056,168.3787254074929,0.7629919844015745,42.09468135187323,idle,manual,2024_07_19_22_00
9,0.9626326987759248,225.46999624371185,178.6608300294873,0.8231518905623141,44.665207507371825,idle,manual,2024_07_19_22_15
10,0.8034041730711587,226.1832969812056,167.24366054263362,0.920354311280199,41.810915135658405,idle,manual,2024_07_19_22_30
11,0.8180861777180455,232.255231429697,185.27631794971222,0.9751139091137557,46.319079487428056,idle,manual,2024_07_19_22_45
12,0.8716890879295672,227.27334921754715,197.78090284799043,0.9983302568971326,49.44522571199761,idle,manual,2024_07_19_23_00
13,0.8190580170784111,225.98068838440796,144.58928631030383,0.7811782108956938,36.14732157757596,idle,manual,2024_07_19_23_15
14,0.9315226202694022,228.3215338704907,156.768537788973,0.7370867916305136,39.19213444724325,idle,manual,2024_07_19_23_30
15,0.8053540940830132,225.25139612745855,198.86729146951927,1.0962484606239304,49.71682286737982,idle,manual,2024_07_19_23_45
16,0.8836322897277252,226.72376836979615,185.93424764704,0.9280914290309256,46.48356191176,idle,manual,2024_07_20_00_00
17,0.8470172404172949,226.6804457735358,166.37197787043226,0.8665105833508558,41.592994467608065,idle,manual,2024_07_20_00_15
18,0.9673148983860821,234.12254110869355,192.5158389323529,0.8500713125952086,48.12895973308822,idle,manual,2024_07_20_00_30
19,0.8794623061202012,228.1449509152693,192.85669139330503,0.9611841922536315,48.21417284832626,idle,manual,2024_07_20_00_45
20,0.8132450163988242,230.16752907776646,194.21724530221124,1.0375817490233699,48.55431132555281,idle,manual,2024_07_20_01_00
21,0.8163027970811042,232.5683953176684,104.08500522143115,0.5482595274000013,26.021251305357787,idle,manual,2024_07_20_01_15
22,0.9512292198395532,233.91226761290983,155.8280663183898,0.7003376908895166,38.95701657959745,idle,manual,2024_07_20_01_30
23,0.9792828401354584,227.41310310078958,160.33401299186283,0.7199494990949756,40.08350324796571,idle,manual,2024_07_20_01_45
24,0.8735427562620975,228.42287093553344,160.88987385061947,0.8063154077851813,40.22246846265487,idle,manual,2024_07_20_02_00
25,0.8045315512994882,228.2546839743464,191.48641523355727,1.0427379746275474,47.87160380838932,idle,manual,2024_07_20_02_15
26,0.8965297674632855,230.76576878418766,101.29279636931946,0.4896011843038627,25.323199092329865,idle,manual,2024_07_20_02_30
27,0.8665504285667056,227.755454137439,186.38464724764054,0.9443815823318129,46.596161811910136,idle,manual,2024_07_20_02_45
28,0.8518970623893075,231.981573404786,180.85371755324294,0.9151385072687312,45.213429388310736,idle,manual,2024_07_20_03_00
29,0.9139941640348199,229.70266350577228,163.13678197488002,0.7770383211610307,40.784195493720006,idle,manual,2024_07_20_03_15
30,0.9482443054340136,232.18376531256317,107.85074989275903,0.4898589824094215,26.962687473189757,idle,manual,2024_07_20_03_30
31,0.8124294283930883,225.70574020513732,126.14781274965904,0.6879414447558474,31.53695318741476,idle,manual,2024_07_20_03_45
32,0.8467181176234871,226.9806636085639,167.13806055042156,0.8696562936941076,41.78451513760539,idle,manual,2024_07_20_04_00
33,0.9393385013687081,225.21624945911728,102.82678344316699,0.48605387003518175,25.706695860791747,idle,manual,2024_07_20_04_15
34,0.8827878973285583,234.35392263249418,188.85774245697758,0.9128642434818239,47.214435614244394,idle,manual,2024_07_20_04_30
35,0.9530060862537083,228.15636398723353,144.4186458617667,0.6641940904422093,36.10466146544167,idle,manual,2024_07_20_04_45
36,0.9748230975286464,231.90993950980726,148.8405796948596,0.6583793174710448,37.2101449237149,idle,manual,2024_07_20_05_00
37,0.8930108617506474,229.13405037251994,183.98772626747115,0.8991713879359894,45.99693156686779,idle,manual,2024_07_20_05_15
38,0.8497018001408125,228.2147053341266,171.31407788329017,0.8834518596690978,42.82851947082254,idle,manual,2024_07_20_05_30
39,0.8954809060584955,229.25816385155608,113.94929458448756,0.5550479476968195,28.48732364612189,idle,manual,2024_07_20_05_45
40,0.8862954851788221,232.51353002273652,131.5115789577391,0.6381712357427839,32.87789473943477,idle,manual,2024_07_20_06_00
41,0.9882500546292963,228.00318653406717,168.66298701312144,0.7485348479915793,42.16574675328036,idle,manual,2024_07_20_06_15
42,0.8613019097191488,230.94230745916363,192.55765790107165,0.9680591272626905,48.13941447526791,idle,manual,2024_07_20_06_30
43,0.9955969216502847,226.99640810026096,146.184074782084,0.6468409899727886,36.546018695521,idle,manual,2024_07_20_06_45
44,0.8544629827783043,226.6639084828094,156.54625312147974,0.8082897123333789,39.136563280369934,idle,manual,2024_07_20_07_00
45,0.8583939359650044,226.16802148269724,121.88835062758032,0.6278333198677255,30.47208765689508,idle,manual,2024_07_20_07_15
46,0.8914557581072861,234.5663906049348,149.6321240978498,0.715581758851402,37.40803102446245,idle,manual,2024_07_20_07_30
47,0.9331949555753764,228.08033559981317,167.15025809683053,0.7853203033423879,41.78756452420763,idle,manual,2024_07_20_07_45
48,0.8108701466360153,228.25979677764624,138.62431513032354,0.7489600896014912,34.656078782580884,idle,manual,2024_07_20_08_00
49,0.9833268740904033,232.67159439192113,128.21433100231874,0.5603963478304402,32.053582750579686,idle,manual,2024_07_20_08_15
50,0.9337431191949768,229.57346285408119,147.00229064054062,0.6857645052144706,36.750572660135155,idle,manual,2024_07_20_08_30
51,0.9093533810424124,228.5829279673347,128.65605249359635,0.6189474025137185,32.16401312339909,idle,manual,2024_07_20_08_45
52,0.8337325533505504,226.76736316044594,121.32030593767794,0.6416913539094687,30.330076484419486,idle,manual,2024_07_20_09_00
