id,pf,voltage,power,current,energy,task,job_type,timestamp
0,0.9074535391670012,234.61030186287547,234.0460024028871,1.0993342292704082,58.511500600721774,Inspection,robot,2024_07_19_20:00
1,0.8506414092089174,226.71701492950805,214.81420896465187,1.1138645170472,53.70355224116297,Inspection,robot,2024_07_19_20:15
2,0.9848545370373916,228.6238720509387,226.11946342244337,1.0042556422359674,56.52986585561084,Inspection,robot,2024_07_19_20:30
3,0.8658412341648104,234.2610080621364,228.06038739471285,1.124376047860686,57.01509684867821,Inspection,robot,2024_07_19_20:45
4,0.8608104952497856,225.1786853345502,234.80560012991623,1.211361085471175,58.70140003247906,Inspection,robot,2024_07_19_21:00
5,0.9667173449736418,230.0038878186452,227.2065847043432,1.0218478268373568,56.80164617608581,Inspection,robot,2024_07_19_21:15
6,0.8250706067395691,227.3310201643183,222.5514624103913,1.1865352255607848,55.63786560259783,Inspection,robot,2024_07_19_21:30
7,0.9910407051054818,234.819339394772,211.9751553174774,0.9108767303521704,52.99378882936935,Inspection,robot,2024_07_19_21:45
8,0.951105533335905,231.51329792325487,206.7817963804993,0.9390909471811166,51.695449095124815,Inspection,robot,2024_07_19_22:00
9,0.9245994779463896,230.0200484222587,198.4508668369052,0.9331117663489732,49.61271670922631,Inspection,robot,2024_07_19_22:15
10,0.8383825569364521,229.4876238382576,-199.2281333235088,1.0354977573840505,49.8070333308772,Inspection,robot,2024_07_19_22:30
11,0.9321270983000278,229.48722701243972,207.12481428892173,0.9682744675172994,51.78120357223043,Inspection,robot,2024_07_19_22:45
12,0.9276552762231308,230.91850907633315,203.4229196209452,0.9496302039605125,50.8557299052363,Inspection,robot,2024_07_19_23:00
13,0.8577673398617082,229.2775709106677,198.4732409961734,1.009185224934389,49.61831024904335,Inspection,robot,2024_07_19_23:15
14,0.9496288348087946,230.0449060754085,216.07397984032733,-0.9890903323881032,54.01849496008184,Inspection,robot,2024_07_19_23:30
15,0.8962263241603914,234.97193248594192,198.63012648265305,0.9432165979499936,49.65753162066326,Inspection,robot,2024_07_19_23:45
16,0.8223102660375112,231.8950314307072,227.71485983747283,1.1941646646195108,56.92871495936821,Inspection,robot,2024_07_20_00:00
17,0.925597956575859,232.12196381157395,208.3347268327286,0.9696679564819544,52.08368170818215,Inspection,robot,2024_07_20_00:15
18,0.9361934951057376,229.39948385969896,223.34343951281025,1.0399564297837331,55.83585987820256,Inspection,robot,2024_07_20_00:30
19,0.8211858346428523,225.23760920441225,224.42158530988257,1.2133393089383773,56.10539632747064,Inspection,robot,2024_07_20_00:45
20,0.9595094679180052,233.1549534583353,213.8777549934045,0.9560304075792484,53.46943874835113,Inspection,robot,2024_07_20_01:00
21,0.8986245480602284,225.7658643417044,200.6717667431198,0.9891216744376704,50.16794168577995,Inspection,robot,2024_07_20_01:15
22,0.8966968662977697,227.456192909104,225.61458063052524,1.1061747611613375,56.40364515763131,Inspection,robot,2024_07_20_01:30
23,0.937313835701804,230.39196855954884,202.5413571738713,0.9379104020200798,50.635339293467815,Inspection,robot,2024_07_20_01:45
24,0.931028209641363,234.7409954314125,223.73636013093883,1.0237284824010486,55.93409003273471,Inspection,robot,2024_07_20_02:00
25,0.9260774571711616,226.9884329050593,228.5803810480006,1.0873964558693248,57.14509526200015,Inspection,robot,2024_07_20_02:15
26,0.980696639047175,232.35025846634048,214.48800087648092,0.9412937055637848,53.622000219120245,Inspection,robot,2024_07_20_02:30
27,0.9611117823912092,228.49906230765964,231.9655483057384,1.0562462118500209,57.991387076434606,Inspection,robot,2024_07_20_02:45
28,0.9094328711505494,228.1362485604648,198.48921876801705,0.9566916402275282,49.62230469200426,Inspection,robot,2024_07_20_03:00
