id,pf,voltage,power,current,energy,task,job_type,timestamp
0,0.9247370647705979,228.3446022743175,144.43490832557316,0.6840111087880433,36.10872708139329,A + car seat + wheels,manual,2024_07_19_20_00
1,0.8008418380515885,227.5980169889584,129.60180363434452,0.7110429225501332,32.40045090858613,A + car seat + wheels,manual,2024_07_19_20_15
2,0.8937605124531417,229.44093863496752,154.37288801387595,0.7527988644701636,38.59322200346899,A + car seat + wheels,manual,2024_07_19_20_30
3,0.8395626392598889,229.20152821635924,161.74438903888108,0.8405404354740684,40.43609725972027,A + car seat + wheels,manual,2024_07_19_20_45
4,0.8791503276038374,232.4391808529973,201.99960503854538,0.9885031139700335,50.499901259636346,A + car seat + wheels,manual,2024_07_19_21_00
5,0.879293514730841,231.95089311568174,127.76067022020892,0.6264223757763319,31.94016755505223,A + car seat + wheels,manual,2024_07_19_21_15
6,0.940401212008437,234.12714353311733,155.94516107411266,0.7082832257843509,38.986290268528165,A + car seat + wheels,manual,2024_07_19_21_30
7,0.8824421574551048,233.92778041650374,110.00215763123472,0.5328845830898139,27.50053940780868,A + car seat + wheels,manual,2024_07_19_21_45
8,0.839118376326679,228.78795041411124,135.3357693385275,0.704946593646217,33.83394233463188,A + car seat + wheels,manual,2024_07_19_22_00
9,0.9168190263852879,232.18454236172445,202.5808568244854,0.9516592711842354,50.64521420612135,A + car seat + wheels,manual,2024_07_19_22_15
10,0.9603806526771154,234.97016136453163,120.98058793297413,0.5361169931967015,30.245146983243533,A + car seat + wheels,manual,2024_07_19_22_30
11,0.835657261151054,230.62168829253412,141.99326949530246,0.7367827018143924,35.498317373825614,A + car seat + wheels,manual,2024_07_19_22_45
12,0.8101813539938856,229.86338164413584,181.74942461257208,0.9759352602883454,45.43735615314302,A + car seat + wheels,manual,2024_07_19_23_00
13,0.8950854227616741,234.524073948157,131.10046702244267,0.6245285902493349,32.77511675561067,A + car seat + wheels,manual,2024_07_19_23_15
14,0.8813357060599283,227.40486729535542,203.6843443358062,1.0162873694227543,50.92108608395155,A + car seat + wheels,manual,2024_07_19_23_30
15,0.959203609557815,233.16228402847582,189.54212270361296,0.8474940048309484,47.38553067590324,A + car seat + wheels,manual,2024_07_19_23_45
16,0.9251542988569254,228.10241124600256,173.28091165835008,0.8211200878494925,43.32022791458752,A + car seat + wheels,manual,2024_07_20_00_00
17,0.9654806261161689,225.30854096748337,182.57068756394534,0.8392857173278453,45.642671890986335,A + car seat + wheels,manual,2024_07_20_00_15
18,0.9064091281628763,234.7217077679249,123.1232903352755,0.5787122642829258,30.780822583818875,A + car seat + wheels,manual,2024_07_20_00_30
19,0.8111160220303674,226.99161846636287,203.5700271286036,1.1056585609927327,50.8925067821509,A + car seat + wheels,manual,2024_07_20_00_45
20,0.8488137498092346,226.04993771926308,150.7070076796907,0.7854465730287372,37.67675191992267,A + car seat + wheels,manual,2024_07_20_01_00
21,0.9437896176230592,232.61362177804074,138.7573677661751,0.6320416728987537,34.68934194154377,A + car seat + wheels,manual,2024_07_20_01_15
22,0.8371575269222171,228.7005390089342,160.62885273615655,-0.8389753152306159,40.157213184039136,A + car seat + wheels,manual,2024_07_20_01_30
23,0.9202304798951081,232.03041298865148,206.64639429330379,0.9678015312540121,51.661598573325946,A + car seat + wheels,manual,2024_07_20_01_45
24,0.9546023638966045,228.32352550074992,176.1827790439946,0.8083329624359453,44.04569476099865,A + car seat + wheels,manual,2024_07_20_02_00
25,0.9024135373440799,229.4033123024759,172.81771084431261,0.8348010030105673,43.204427711078154,A + car seat + wheels,manual,2024_07_20_02_15
26,0.8721517979824028,234.1763369930235,161.56210713917278,-0.7910508833398947,40.390526784793195,A + car seat + wheels,manual,2024_07_20_02_30
27,0.8686549174349373,225.96093872095042,124.3294248098513,0.6334221873436485,31.082356202462826,A + car seat + wheels,manual,2024_07_20_02_45
28,0.896635285861908,226.18612742414928,112.01923749586064,0.5523455013575627,28.00480937396516,A + car seat + wheels,manual,2024_07_20_03_00
29,0.936267958131552,233.7089297721426,112.67088797257819,0.5149158372561881,28.167721993144546,A + car seat + wheels,manual,2024_07_20_03_15
30,0.9581142073218064,231.2721937933514,157.53352508597536,0.7109389215577152,39.38338127149384,A + car seat + wheels,manual,2024_07_20_03_30
31,0.8120864116484106,226.41496574306586,153.17964596167906,0.8330933886860575,38.294911490419764,A + car seat + wheels,manual,2024_07_20_03_45
32,0.939344312675719,232.57614453342705,141.6807814624893,0.6485164049300275,35.42019536562233,A + car seat + wheels,manual,2024_07_20_04_00
33,0.9148047041250078,227.7107182067595,201.7402727663449,0.9684578894267177,50.435068191586225,A + car seat + wheels,manual,2024_07_20_04_15
34,0.866591956874531,228.36736534505494,173.40830720783273,0.8762362243832641,43.352076801958184,A + car seat + wheels,manual,2024_07_20_04_30
35,0.9378672013756704,226.32655956320153,119.49983101974212,0.562976700366306,29.87495775493553,A + car seat + wheels,manual,2024_07_20_04_45
