id,pf,voltage,power,current,energy,task,job_type,timestamp
0,0.8933576391510545,232.44946558287242,190.5518234806006,0.917612247697572,47.63795587015015,Inspection,robot,2024_07_19_20_00
1,0.8631363078758969,233.92786771079153,194.4072164691372,0.9628331495746106,48.6018041172843,Inspection,robot,2024_07_19_20_15
2,0.8552159867631839,225.05020276773914,187.48808290378986,0.9741334335085267,46.872020725947465,Inspection,robot,2024_07_19_20_30
3,0.868535973836333,228.8651789467302,203.03318024644352,1.0214085404662805,50.75829506161088,Inspection,robot,2024_07_19_20_45
4,0.8633187050958416,230.36432305707638,180.28053011815993,0.906488827590252,45.07013252953998,Inspection,robot,2024_07_19_21_00
5,0.9935404406983497,234.2146602802667,194.58425134799222,0.836195956376523,48.646062836998055,Inspection,robot,2024_07_19_21_15
6,0.8727401876202127,234.90116069748333,202.18530102649845,0.9862327987385131,50.54632525662461,Inspection,robot,2024_07_19_21_30
7,0.9626758288399853,225.40890321800694,202.01296178836873,0.9309537435248094,50.50324044709218,Inspection,robot,2024_07_19_21_45
8,0.8366269778470948,227.93027255781567,192.85448334978668,1.0113369270165886,48.21362083744667,Inspection,robot,2024_07_19_22_00
9,0.8110573218150694,225.64279942335986,189.51699342833706,1.0355596727140872,47.379248357084265,Inspection,robot,2024_07_19_22_15
10,0.8012814762016729,232.5673954958004,183.4227151247321,0.9842811898790299,45.85567878118302,Inspection,robot,2024_07_19_22_30
11,0.8302682844633622,230.84127947105546,214.40787125660077,1.118687546955494,53.60196781415019,Inspection,robot,2024_07_19_22_45
12,0.9547444947545896,232.96034362492742,211.96804022843142,0.9530182634745563,52.992010057107855,Inspection,robot,2024_07_19_23_00
13,0.9382315463420415,227.77411140256694,219.39915797818279,1.026645633172102,54.849789494545696,Inspection,robot,2024_07_19_23_15
14,0.95924366384987,233.7977454694591,197.38255163954085,0.8801151580939245,49.34563790988521,Inspection,robot,2024_07_19_23_30
15,0.9412054244238713,225.5764415159478,219.0449954402382,1.0317041379428198,54.76124886005955,Inspection,robot,2024_07_19_23_45
16,0.9644539077548628,234.6683210188935,203.72858521314285,0.9001523633376913,50.93214630328571,Inspection,robot,2024_07_20_00_00
17,0.8730221772425129,228.26562957656438,200.74410576695493,1.007342140799526,50.18602644173873,Inspection,robot,2024_07_20_00_15
18,0.8990689672055677,227.247053231376,193.3140508036254,0.9461764915282431,48.32851270090635,Inspection,robot,2024_07_20_00_30
19,0.85488805139549,225.1129435441195,193.01399866491295,1.002949564740594,48.25349966622824,Inspection,robot,2024_07_20_00_45
20,0.8006384354277692,227.98646074271286,199.60514410477,1.0935187594730127,49.9012860261925,Inspection,robot,2024_07_20_01_00
21,0.8879184470684525,232.67820959752208,182.77082892650157,0.884663459443805,45.69270723162539,Inspection,robot,2024_07_20_01_15
22,0.9400029426580457,231.37111543295634,213.8349746187502,0.9831966405685184,53.45874365468755,Inspection,robot,2024_07_20_01_30
23,0.8028048188432655,234.0343535638396,208.7777884238792,1.1112063399258094,52.1944471059698,Inspection,robot,2024_07_20_01_45
24,0.8442057297146233,233.68749943876765,191.2226213642734,0.9692939242965455,47.80565534106835,Inspection,robot,2024_07_20_02_00
25,0.9688419325266225,228.81943544072678,197.74353987159608,0.8919827739305797,49.43588496789902,Inspection,robot,2024_07_20_02_15
26,0.8979659804953386,226.5108999869699,195.3215260406275,0.9602871543777124,48.830381510156876,Inspection,robot,2024_07_20_02_30
27,0.9992871802304868,226.78702453376306,196.42151374254271,0.8667234254698679,49.10537843563568,Inspection,robot,2024_07_20_02_45
28,0.8556433433664435,228.3291718474457,197.16716544081598,1.00920737459365,49.291791360203995,Inspection,robot,2024_07_20_03_00
29,0.8488935436781173,226.0749195124672,202.9889084319046,1.0577102006221997,50.74722710797615,Inspection,robot,2024_07_20_03_15
30,0.9133873910816992,232.9102633742017,210.82614916723753,0.9910163912399724,52.70653729180938,Inspection,robot,2024_07_20_03_30
31,0.9108208075980907,226.08138169277186,215.1399953330769,1.0447765413452494,53.78499883326923,Inspection,robot,2024_07_20_03_45
32,0.8821455440740614,225.56442099599445,204.36668082427582,1.0270681192932158,51.091670206068954,Inspection,robot,2024_07_20_04_00
33,0.8157409875193942,226.9960119040075,180.56624000761013,0.9751379158269654,45.14156000190253,Inspection,robot,2024_07_20_04_15
34,0.9762518005744368,227.30015226311926,186.90849380935595,0.84230128497053,46.72712345233899,Inspection,robot,2024_07_20_04_30
35,0.9782698805684158,232.17714061007217,191.7237792393481,0.8441076580947855,47.93094480983702,Inspection,robot,2024_07_20_04_45
36,0.8892163861762246,229.29079842173135,187.65800250451912,0.9203923610785215,46.91450062612978,Inspection,robot,2024_07_20_05_00
37,-0.942539651948297,233.0017161951834,208.5932345695469,0.94982034748364,52.14830864238672,Inspection,robot,2024_07_20_05_15
38,0.8566415884130252,234.79816040628353,202.36017186290948,1.0060769400688363,50.59004296572737,Inspection,robot,2024_07_20_05_30
39,0.9946557428634517,227.8201495282521,218.44700035762844,0.964009155286024,54.61175008940711,Inspection,robot,2024_07_20_05_45
40,0.8868736763568353,230.2938341236071,196.75963410124217,0.963367367698591,49.18990852531054,Inspection,robot,2024_07_20_06_00
41,0.8097650672970278,231.9866110582753,183.48515288243934,0.9767399915479912,45.871288220609834,Inspection,robot,2024_07_20_06_15
42,0.8987023644608321,234.89977399901562,197.08834708148416,0.9336034845328927,49.27208677037104,Inspection,robot,2024_07_20_06_30
43,0.86602573243936,229.56949275977513,218.1256401974041,1.0971392390093007,54.531410049351024,Inspection,robot,2024_07_20_06_45
44,0.8578868618080925,225.73916246160942,195.4763767657165,1.0093861801927753,48.86909419142913,Inspection,robot,2024_07_20_07_00
45,0.9008775214176027,232.87679441230972,211.50225358870935,1.0081450783391843,52.87556339717734,Inspection,robot,2024_07_20_07_15
46,0.9047825814989828,225.40727082324318,213.91141096002076,1.0488703301069253,53.47785274000519,Inspection,robot,2024_07_20_07_30
47,0.8635254130850233,232.1677672243382,196.38809315721005,0.9795759306423363,49.09702328930251,Inspection,robot,2024_07_20_07_45
